Date/C:Time:TimeStamp/D:time:VMeas:IMeas:I_00:DI_00:I_01:DI_01:I_02:DI_02:I_03:DI_03:I_04:DI_04:I_05:DI_05:I_06:DI_06:I_07:DI_07:I_08:DI_08:I_09:DI_09:I_10:DI_10:I_11:DI_11:I_12:DI_12:I_13:DI_13:I_14:DI_14:I_15:DI_15:I_16:DI_16:I_17:DI_17:I_18:DI_18:I_19:DI_19:I_20:DI_20:I_21:DI_21:I_22:DI_22:I_23:DI_23
2024-08-26	13:20:50	1724671250.560670	-43200.000000	-0.044311	-0.194003	210.557683	100.118863	-393.939592	91.772092	269.333932	234.096033	217.667957	222.341187	-54.135828	35.903179	66.380137	39.448625	-190.995206	27.703045	38.052308	32.687977	-241.624441	0.155703	418.053083	0.131022	-195.504000	0.000000	48.481149	2.640213	-384.624000	0.000000	-1.976000	0.000000	65.896000	0.000000	123.875000	0.000000	-195.267000	0.000000	66.843000	0.000000	-115.378000	0.000000	-98.042000	0.000000	-51.739000	0.000000	-341.974000	0.000000	-119.067000	0.000000	81.684000	0.000000

2024-08-26	13:20:51	1724671251.571083	-43198.989587	-0.044311	-0.194003	-168.343398	88.395201	-20.487239	103.324130	329.984444	46.600989	151.362831	62.783329	-105.831806	86.655752	106.966648	79.209307	-197.900956	76.552805	44.063765	72.611333	-241.543139	0.158165	418.177453	0.230000	-195.504000	0.000000	51.132755	2.626083	-384.624000	0.000000	-1.976000	0.000000	65.896000	0.000000	123.875000	0.000000	-195.267000	0.000000	66.843000	0.000000	-115.378000	0.000000	-98.042000	0.000000	-51.739000	0.000000	-341.974000	0.000000	-119.067000	0.000000	81.684000	0.000000

2024-08-26	13:20:52	1724671252.562988	-43197.997682	-0.044311	-0.194003	-99.230799	281.588301	-84.880468	269.645374	208.159911	80.971223	289.047330	110.527226	-54.806538	142.484754	66.863371	125.821391	-171.513989	44.811492	19.103373	44.104366	-241.617769	0.254816	418.189489	0.215879	-195.504000	0.000000	49.337568	2.353416	-384.624000	0.000000	-1.976000	0.000000	65.896000	0.000000	123.875000	0.000000	-195.267000	0.000000	66.843000	0.000000	-115.378000	0.000000	-98.042000	0.000000	-51.739000	0.000000	-341.974000	0.000000	-119.067000	0.000000	81.684000	0.000000

2024-08-26	13:20:53	1724671253.575401	-43196.985269	-0.044311	-0.194003	189.627217	264.252537	-390.534379	254.977049	299.544612	57.093511	197.981597	71.111539	-153.388724	118.041808	150.797771	121.776828	-216.510258	34.925685	61.523225	39.636296	-241.520838	0.275568	417.865447	0.160113	-195.504000	0.000000	47.966446	2.198561	-384.624000	0.000000	-1.976000	0.000000	65.896000	0.000000	123.875000	0.000000	-195.267000	0.000000	66.843000	0.000000	-115.378000	0.000000	-98.042000	0.000000	-51.739000	0.000000	-341.974000	0.000000	-119.067000	0.000000	81.684000	0.000000

2024-08-26	13:20:54	1724671254.568838	-43195.991832	-0.044311	-0.194003	-143.485759	136.371611	-46.904682	131.637111	304.748602	132.420886	175.982732	141.944585	-96.569681	103.965716	99.552474	108.847712	-214.735859	60.277123	60.300658	57.514320	-241.658540	0.198086	418.074433	0.152757	-195.504000	0.000000	47.331154	2.681753	-384.624000	0.000000	-1.976000	0.000000	65.896000	0.000000	123.875000	0.000000	-195.267000	0.000000	66.843000	0.000000	-115.378000	0.000000	-98.042000	0.000000	-51.739000	0.000000	-341.974000	0.000000	-119.067000	0.000000	81.684000	0.000000

2024-08-26	13:20:55	1724671255.570242	-43194.990428	-0.044311	-0.194003	38.377381	151.704273	-210.966499	142.848234	331.741525	64.569000	165.237612	76.549026	-0.412530	108.515732	13.125336	88.290940	-158.342849	73.148618	10.217508	62.579979	-241.827108	0.154360	417.737450	0.228875	-195.504000	0.000000	45.560792	4.005550	-384.624000	0.000000	-1.976000	0.000000	65.896000	0.000000	123.875000	0.000000	-195.267000	0.000000	66.843000	0.000000	-115.378000	0.000000	-98.042000	0.000000	-51.739000	0.000000	-341.974000	0.000000	-119.067000	0.000000	81.684000	0.000000

2024-08-26	13:20:56	1724671256.584654	-43193.976017	-0.044311	-0.194003	86.511932	124.163135	-285.289995	145.912547	205.427280	93.973220	276.277880	106.285462	-78.177762	59.677115	79.009664	72.767970	-208.255019	72.521484	53.509150	70.723696	-241.842107	0.168971	418.070200	0.168860	-195.504000	0.000000	48.257950	1.861923	-384.624000	0.000000	-1.976000	0.000000	65.896000	0.000000	123.875000	0.000000	-195.267000	0.000000	66.843000	0.000000	-115.378000	0.000000	-98.042000	0.000000	-51.739000	0.000000	-341.974000	0.000000	-119.067000	0.000000	81.684000	0.000000

2024-08-26	13:20:57	1724671257.562087	-43192.998584	-0.044311	-0.194003	47.204092	127.515195	-242.096700	120.646935	305.834815	114.369472	167.097871	153.222975	-28.563079	133.113433	38.256934	116.866344	-201.593460	54.703569	49.896235	54.747891	-241.581349	0.369683	418.082243	0.219321	-195.504000	0.000000	50.812565	4.002449	-384.624000	0.000000	-1.976000	0.000000	65.896000	0.000000	123.875000	0.000000	-195.267000	0.000000	66.843000	0.000000	-115.378000	0.000000	-98.042000	0.000000	-51.739000	0.000000	-341.974000	0.000000	-119.067000	0.000000	81.684000	0.000000

