Date/C:Time:TimeStamp/D:time:VMeas:IMeas:I_00:DI_00:I_01:DI_01:I_02:DI_02:I_03:DI_03:I_04:DI_04:I_05:DI_05:I_06:DI_06:I_07:DI_07:I_08:DI_08:I_09:DI_09:I_10:DI_10:I_11:DI_11:I_12:DI_12:I_13:DI_13:I_14:DI_14:I_15:DI_15:I_16:DI_16:I_17:DI_17:I_18:DI_18:I_19:DI_19:I_20:DI_20:I_21:DI_21:I_22:DI_22:I_23:DI_23
2024-09-09	13:32:54	1725881574.976950	-43200.000000	-0.044311	-0.167521	-256.734151	203.567883	61.278265	186.663188	287.739972	128.002868	190.997294	129.649546	-84.023917	76.773615	77.541917	90.562264	-244.869529	54.931590	69.128168	48.066519	-246.241469	0.217338	410.214950	0.319968	-195.504000	0.000000	39.945429	4.373636	-384.624000	0.000000	-1.976000	0.000000	65.896000	0.000000	123.875000	0.000000	-195.267000	0.000000	66.843000	0.000000	-115.378000	0.000000	-98.042000	0.000000	-51.739000	0.000000	-341.974000	0.000000	-119.067000	0.000000	81.684000	0.000000

2024-09-09	13:32:55	1725881575.976373	-43199.000577	-0.044311	-0.167521	-13.727750	68.556565	-201.453316	70.772512	233.890775	144.148235	231.376522	135.290718	-87.978272	70.774283	69.532509	71.914441	-281.607532	51.849605	97.527666	57.920865	-246.299119	0.197724	410.500797	0.138578	-195.504000	0.000000	35.400778	3.981233	-384.624000	0.000000	-1.976000	0.000000	65.896000	0.000000	123.875000	0.000000	-195.267000	0.000000	66.843000	0.000000	-115.378000	0.000000	-98.042000	0.000000	-51.739000	0.000000	-341.974000	0.000000	-119.067000	0.000000	81.684000	0.000000

2024-09-09	13:32:56	1725881576.976797	-43198.000153	-0.044311	-0.167521	57.734547	282.134414	-266.334134	261.106386	352.426734	92.290497	129.454033	110.652992	-85.774037	53.610423	76.644385	66.532868	-294.837905	50.810418	113.430840	52.059997	-246.013956	0.141473	410.188407	0.288851	-195.504000	0.000000	37.493936	4.201525	-384.624000	0.000000	-1.976000	0.000000	65.896000	0.000000	123.875000	0.000000	-195.267000	0.000000	66.843000	0.000000	-115.378000	0.000000	-98.042000	0.000000	-51.739000	0.000000	-341.974000	0.000000	-119.067000	0.000000	81.684000	0.000000

2024-09-09	13:32:57	1725881577.978235	-43196.998715	-0.044311	-0.167521	-22.476270	221.816619	-196.753353	223.600886	340.632139	162.222768	120.208042	163.298881	-122.878978	168.286349	97.352603	181.204632	-264.192942	62.122096	79.580140	61.486092	-246.169242	0.174376	410.242243	0.248607	-195.504000	0.000000	37.496755	3.163812	-384.624000	0.000000	-1.976000	0.000000	65.896000	0.000000	123.875000	0.000000	-195.267000	0.000000	66.843000	0.000000	-115.378000	0.000000	-98.042000	0.000000	-51.739000	0.000000	-341.974000	0.000000	-119.067000	0.000000	81.684000	0.000000

2024-09-09	13:32:58	1725881578.977657	-43195.999292	-0.044311	-0.174143	-27.795176	193.396446	-165.727352	160.953324	207.642478	118.217186	284.542803	79.868735	-141.398208	50.891879	141.699756	34.751310	-285.652351	76.481436	103.011212	68.121657	-245.839707	0.241118	410.669550	0.235933	-195.504000	0.000000	36.406472	3.388667	-384.624000	0.000000	-1.976000	0.000000	65.896000	0.000000	123.875000	0.000000	-195.267000	0.000000	66.843000	0.000000	-115.378000	0.000000	-98.042000	0.000000	-51.739000	0.000000	-341.974000	0.000000	-119.067000	0.000000	81.684000	0.000000

2024-09-09	13:32:59	1725881579.978080	-43194.998869	-0.044311	-0.174143	-133.163408	111.152521	-93.025038	84.851911	157.928492	64.581425	278.608876	103.563272	-171.852986	99.329854	130.115082	54.594200	-294.687110	45.083628	106.533413	45.583316	-246.052306	0.155582	410.699373	0.145301	-195.504000	0.000000	35.751154	3.522521	-384.624000	0.000000	-1.976000	0.000000	65.896000	0.000000	123.875000	0.000000	-195.267000	0.000000	66.843000	0.000000	-115.378000	0.000000	-98.042000	0.000000	-51.739000	0.000000	-341.974000	0.000000	-119.067000	0.000000	81.684000	0.000000

