Date/C:Time:TimeStamp/D:time:VMeas:IMeas:I_00:DI_00:I_01:DI_01:I_02:DI_02:I_03:DI_03:I_04:DI_04:I_05:DI_05:I_06:DI_06:I_07:DI_07:I_08:DI_08:I_09:DI_09:I_10:DI_10:I_11:DI_11:I_12:DI_12:I_13:DI_13:I_14:DI_14:I_15:DI_15:I_16:DI_16:I_17:DI_17:I_18:DI_18:I_19:DI_19:I_20:DI_20:I_21:DI_21:I_22:DI_22:I_23:DI_23
2024-08-26	12:19:39	1724667579.345588	-43200.000000	-0.044311	-0.207240	-432.893231	202.211953	109.839893	152.822673	196.519242	128.352789	133.355269	97.447567	-178.735845	157.348004	-10.007433	116.540030	-532.657798	56.234323	460.364202	44.210774	-242.674391	0.230074	416.224713	0.135236	-195.504000	0.000000	-6.201896	16.162895	-384.624000	0.000000	-1.976000	0.000000	65.896000	0.000000	123.875000	0.000000	-195.267000	0.000000	66.843000	0.000000	-115.378000	0.000000	-98.042000	0.000000	-51.739000	0.000000	-341.974000	0.000000	-119.067000	0.000000	81.684000	0.000000

2024-08-26	12:19:40	1724667580.345985	-43198.999603	-0.044311	-0.220485	-125.103028	110.627439	-185.718446	138.803018	195.082036	167.856006	145.455446	191.502301	-202.342087	54.081851	35.363323	36.392116	-489.743433	94.152302	421.393589	91.169824	-242.701783	0.184306	416.222345	0.193683	-195.504000	0.000000	-6.690833	9.224880	-384.624000	0.000000	-1.976000	0.000000	65.896000	0.000000	123.875000	0.000000	-195.267000	0.000000	66.843000	0.000000	-115.378000	0.000000	-98.042000	0.000000	-51.739000	0.000000	-341.974000	0.000000	-119.067000	0.000000	81.684000	0.000000

2024-08-26	12:19:41	1724667581.345464	-43198.000124	-0.044311	-0.220485	-24.316023	333.521184	-296.625318	344.462320	226.931224	174.303002	84.166608	186.647446	-157.997879	188.477895	-44.275836	195.354522	-506.225530	29.560534	437.741092	24.291440	-242.727006	0.148711	416.521469	0.311687	-195.504000	0.000000	-6.388762	4.795070	-384.624000	0.000000	-1.976000	0.000000	65.896000	0.000000	123.875000	0.000000	-195.267000	0.000000	66.843000	0.000000	-115.378000	0.000000	-98.042000	0.000000	-51.739000	0.000000	-341.974000	0.000000	-119.067000	0.000000	81.684000	0.000000

2024-08-26	12:19:42	1724667582.345878	-43196.999710	-0.044311	-0.220485	41.067123	141.899899	-364.735885	117.273077	53.399068	311.107601	278.759513	323.694352	-252.217337	58.958161	70.095165	77.301792	-564.305224	17.465057	497.556661	12.373945	-242.764194	0.121839	416.465829	0.182118	-195.504000	0.000000	-10.583470	11.215721	-384.624000	0.000000	-1.976000	0.000000	65.896000	0.000000	123.875000	0.000000	-195.267000	0.000000	66.843000	0.000000	-115.378000	0.000000	-98.042000	0.000000	-51.739000	0.000000	-341.974000	0.000000	-119.067000	0.000000	81.684000	0.000000

2024-08-26	12:19:43	1724667583.345293	-43196.000295	-0.044311	-0.220485	-132.281224	111.393951	-168.869753	95.788004	256.435450	188.022417	89.310442	189.384378	-207.238253	67.832900	43.462648	49.612108	-523.615628	16.525038	456.537723	17.812087	-242.678043	0.240289	416.542233	0.221942	-195.504000	0.000000	-9.368610	9.172105	-384.624000	0.000000	-1.976000	0.000000	65.896000	0.000000	123.875000	0.000000	-195.267000	0.000000	66.843000	0.000000	-115.378000	0.000000	-98.042000	0.000000	-51.739000	0.000000	-341.974000	0.000000	-119.067000	0.000000	81.684000	0.000000

2024-08-26	12:19:44	1724667584.345708	-43194.999880	-0.044311	-0.220485	-216.846286	255.227388	-101.301519	212.255853	-24.598832	120.280040	376.124788	113.915282	-126.158706	117.168779	-54.411401	91.489802	-531.644026	47.907805	458.676504	50.214899	-242.898537	0.138992	416.410867	0.138533	-195.504000	0.000000	-5.042676	7.761349	-384.624000	0.000000	-1.976000	0.000000	65.896000	0.000000	123.875000	0.000000	-195.267000	0.000000	66.843000	0.000000	-115.378000	0.000000	-98.042000	0.000000	-51.739000	0.000000	-341.974000	0.000000	-119.067000	0.000000	81.684000	0.000000

2024-08-26	12:19:45	1724667585.346139	-43193.999449	-0.044311	-0.220485	-110.020264	387.964401	-212.055280	391.831218	323.159565	194.171973	-5.390281	205.355655	-190.362026	164.644708	6.897088	149.718620	-538.009966	72.697602	469.508324	67.662962	-242.839863	0.179090	416.420491	0.138233	-195.504000	0.000000	-11.685309	8.171867	-384.624000	0.000000	-1.976000	0.000000	65.896000	0.000000	123.875000	0.000000	-195.267000	0.000000	66.843000	0.000000	-115.378000	0.000000	-98.042000	0.000000	-51.739000	0.000000	-341.974000	0.000000	-119.067000	0.000000	81.684000	0.000000

2024-08-26	12:19:46	1724667586.345292	-43193.000296	-0.044311	-0.194003	-44.203857	207.456460	-252.526706	188.558917	275.947466	151.780945	56.654160	166.149771	-205.137735	184.303508	29.593178	157.780268	-469.189064	38.823634	402.630094	41.527754	-242.591215	0.142984	416.352265	0.112948	-195.504000	0.000000	-17.149108	8.105583	-384.624000	0.000000	-1.976000	0.000000	65.896000	0.000000	123.875000	0.000000	-195.267000	0.000000	66.843000	0.000000	-115.378000	0.000000	-98.042000	0.000000	-51.739000	0.000000	-341.974000	0.000000	-119.067000	0.000000	81.684000	0.000000

2024-08-26	12:19:47	1724667587.345725	-43191.999864	-0.044311	-0.194003	-248.309410	654.024352	-274.293849	650.394611	232.489630	194.269048	72.531655	175.262575	-188.686194	50.945148	-16.260505	40.908540	-610.432966	41.347689	542.974501	45.809619	-242.752464	0.311789	416.258513	0.164475	-195.504000	0.000000	-17.392580	7.603814	-384.624000	0.000000	-1.976000	0.000000	65.896000	0.000000	123.875000	0.000000	-195.267000	0.000000	66.843000	0.000000	-115.378000	0.000000	-98.042000	0.000000	-51.739000	0.000000	-341.974000	0.000000	-119.067000	0.000000	81.684000	0.000000

2024-08-26	12:19:48	1724667588.346121	-43190.999467	-0.044311	-0.194003	184.225089	953.216535	-1880.315963	1348.803619	84.675207	234.540621	268.460648	236.084790	-228.949200	118.680592	53.101103	136.411517	-525.126525	13.837269	457.548292	14.298567	-242.390258	0.181606	416.464527	0.245980	-195.504000	0.000000	-11.814534	5.632095	-384.624000	0.000000	-1.976000	0.000000	65.896000	0.000000	123.875000	0.000000	-195.267000	0.000000	66.843000	0.000000	-115.378000	0.000000	-98.042000	0.000000	-51.739000	0.000000	-341.974000	0.000000	-119.067000	0.000000	81.684000	0.000000

2024-08-26	12:19:49	1724667589.345536	-43190.000052	-0.044311	-0.194003	-231.169449	128.425132	-106.222670	75.334520	273.294781	127.571905	5.516933	220.879018	-230.781504	189.586761	31.741768	120.218873	-523.183418	119.361373	450.332214	114.218531	-242.215055	0.173485	416.270883	0.160317	-195.504000	0.000000	-9.671971	9.872155	-384.624000	0.000000	-1.976000	0.000000	65.896000	0.000000	123.875000	0.000000	-195.267000	0.000000	66.843000	0.000000	-115.378000	0.000000	-98.042000	0.000000	-51.739000	0.000000	-341.974000	0.000000	-119.067000	0.000000	81.684000	0.000000

2024-08-26	12:19:50	1724667590.345951	-43188.999638	-0.044311	-0.194003	139.706769	118.871712	-450.774900	100.779598	113.757173	119.757062	238.906576	163.340306	-207.108254	94.784362	37.849134	86.276811	-512.415498	111.803442	446.297823	99.611669	-242.361524	0.233096	416.228488	0.248395	-195.504000	0.000000	-12.117085	10.746267	-384.624000	0.000000	-1.976000	0.000000	65.896000	0.000000	123.875000	0.000000	-195.267000	0.000000	66.843000	0.000000	-115.378000	0.000000	-98.042000	0.000000	-51.739000	0.000000	-341.974000	0.000000	-119.067000	0.000000	81.684000	0.000000

2024-08-26	12:19:51	1724667591.345269	-43188.000319	-0.044311	-0.200625	-300.857919	207.120139	-12.902273	178.672452	348.886132	130.502954	-1.795008	95.055909	-132.793957	92.199816	-50.975355	87.494215	-523.836176	70.843175	457.752149	63.511381	-242.477982	0.250353	416.577959	0.139356	-195.504000	0.000000	-20.734283	8.258857	-384.624000	0.000000	-1.976000	0.000000	65.896000	0.000000	123.875000	0.000000	-195.267000	0.000000	66.843000	0.000000	-115.378000	0.000000	-98.042000	0.000000	-51.739000	0.000000	-341.974000	0.000000	-119.067000	0.000000	81.684000	0.000000

2024-08-26	12:19:52	1724667592.345683	-43186.999905	-0.044311	-0.200625	-109.778037	183.303509	-200.807668	193.721220	77.558299	151.572566	272.545012	183.712713	-115.567013	88.686198	-68.056617	81.808844	-512.739247	25.745991	445.896373	26.493939	-242.371690	0.171155	416.533502	0.139870	-195.504000	0.000000	-10.730516	7.202364	-384.624000	0.000000	-1.976000	0.000000	65.896000	0.000000	123.875000	0.000000	-195.267000	0.000000	66.843000	0.000000	-115.378000	0.000000	-98.042000	0.000000	-51.739000	0.000000	-341.974000	0.000000	-119.067000	0.000000	81.684000	0.000000

2024-08-26	12:19:53	1724667593.346098	-43185.999490	-0.044311	-0.200625	-99.282243	326.705420	-225.482592	285.571364	175.011007	129.825192	147.970230	130.462726	-237.580234	62.032509	55.243070	91.997663	-529.614995	111.633112	457.832855	102.057920	-242.299793	0.225911	416.693094	0.188304	-195.504000	0.000000	-12.515353	7.894447	-384.624000	0.000000	-1.976000	0.000000	65.896000	0.000000	123.875000	0.000000	-195.267000	0.000000	66.843000	0.000000	-115.378000	0.000000	-98.042000	0.000000	-51.739000	0.000000	-341.974000	0.000000	-119.067000	0.000000	81.684000	0.000000

